sample_id,speaker_id,ground_truth_emotion,target_emotion,pred_clean_1,pred_clean_2,pred_clean_3,pred_adv_1,pred_adv_2,pred_adv_3,success_emo,attack_success_p1,attack_success_p2,attack_success_p3,attack_success_joint,wer,semantic_sim,semantic_preserved,delta_linf,delta_l2,snr_db,initial_emo_loss,final_emo_loss,final_asr_loss,final_per_loss,final_total_loss,loss_reduction_rate,converge_step,total_steps,llm_judge_result,subset,asr_text_clean,asr_text_adv
00621_0005_angry_0005_000624,0005,angry,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,10.0,0.7672456502914429,False,0.008000001311302185,0.50383460521698,29.286732635561048,0.9700807929039001,0.03329947590827942,1.642217755317688,0.019647851586341858,0.04972184993997216,0.9656735025042619,0,60,,Voxtral_CN,主要不愿意吧，我还是想留下他。,"Don't go back, I still want to stay with him."
00622_0005_angry_0005_000420,0005,angry,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.12991490960121155,False,0.008000001311302185,0.7322545051574707,27.748978770984245,3.002936840057373,0.02925216220319271,2.595010995864868,0.023241912946105003,0.05520250458097086,0.9902588153660156,3,60,,Voxtral_CN,"I can't move my body, I'm not good at acting.",生了蚊子成功，我不用下去打扫了。
00623_0005_angry_0005_000511,0005,angry,happy,happy,happy,happy,happy,happy,happy,True,True,True,True,True,1.0,0.4849874675273895,False,0.008000001311302185,0.6323058009147644,27.50644944693065,0.1492910236120224,0.029786784201860428,1.1638778448104858,0.019655007869005203,0.04142575920004398,0.8004783979559927,0,60,,Voxtral_CN,He makes me laugh so much.,笑話
00624_0005_angry_0005_000353,0005,angry,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,0.0,1.0000001192092896,True,0.008000001311302185,0.6209457516670227,23.526263482347836,1.7794923782348633,0.2565446197986603,0.3676299750804901,0.030938707292079926,0.2602212289365381,0.8558326953593725,6,60,,Voxtral_CN,My hometown is Beijing.,My hometown is Beijing.
00625_0005_neutral_0005_000075,0005,neutral,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.125,0.9657965898513794,True,0.00800000037997961,0.5336253643035889,16.3890773762318,0.22102129459381104,0.016695138067007065,0.4570511281490326,0.017062079161405563,0.021265819969289005,0.9244636671878649,0,60,,Voxtral_CN,I also want to see the cute panda.,I also want to go see the cute panda.
00626_0005_neutral_0005_000114,0005,neutral,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.625,0.6595597267150879,False,0.008000001311302185,0.6978474855422974,17.603878994713355,2.468118190765381,0.027554374188184738,1.0123463869094849,0.0399542935192585,0.037678237600214784,0.9888358773533289,5,60,,Voxtral_CN,"I am too, I am a bit thirsty.","I am too, I have a little bit of a fever."
00627_0005_neutral_0005_000003,0005,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.25,0.9938841462135315,True,0.008000001311302185,0.7157101631164551,17.67679660647942,2.0109949111938477,0.10631989687681198,0.5209602117538452,0.0337446890771389,0.11152983644124122,0.9471306982006762,6,60,,Voxtral_CN,My hometown is Beijing.,My hometown is in Beijing.
00628_0005_neutral_0005_000241,0005,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.0,0.22305884957313538,False,0.008000001311302185,0.85721355676651,12.910576197023724,2.1777918338775635,0.034812673926353455,3.183170795440674,0.04705360531806946,0.06664485241681337,0.9840146916776846,6,60,,Voxtral_CN,Please do not enter the forest.,“入住的客人”
00629_0005_neutral_0005_000321,0005,neutral,happy,angry,neutral,neutral,happy,happy,happy,True,True,True,True,True,6.0,0.5121549367904663,False,0.008000001311302185,0.7360656261444092,19.235420548053067,2.870910167694092,0.03048240952193737,0.8728333115577698,0.02870604395866394,0.039211029697954654,0.9893823185883867,2,60,,Voxtral_CN,不太喜欢，你把我弄晕了。,"Bu Si: ""You make me dizzy."""
00630_0005_neutral_0005_000035,0005,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.8333333333333334,0.7126506567001343,False,0.008000001311302185,0.825495719909668,16.57662405198252,1.7620108127593994,0.027736395597457886,1.26435124874115,0.03173192963004112,0.04038022540416568,0.9842586689045221,4,60,,Voxtral_CN,"So, innocent people won't be killed.","So, no more will the unarmed be killed."
00631_0005_neutral_0005_000218,0005,neutral,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.875,0.6580619215965271,False,0.008000001311302185,0.7870616912841797,14.029439073505177,1.1239831447601318,0.025117721408605576,1.3496060371398926,0.034941114485263824,0.038614131191149356,0.977652937656849,2,60,,Voxtral_CN,"Tomorrow is Sunday, let's go for a walk.","It's a beautiful day, so we went for a walk."
00632_0005_neutral_0005_000303,0005,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.4285714285714286,0.08784916996955872,False,0.008000001311302185,0.7605844736099243,16.07424249426614,2.8062903881073,0.032221533358097076,1.4892733097076416,0.02814592979848385,0.04711454791447148,0.9885181043648769,3,60,,Voxtral_CN,I didn't get home until 4:00 a.m.,I have been to the finals of the Junior Member Cup.
00633_0005_neutral_0005_000159,0005,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.1428571428571428,0.6924253702163696,False,0.008000001311302185,0.7452208399772644,20.091168494261847,3.0258474349975586,0.033510319888591766,0.7226052284240723,0.0256526879966259,0.04073662869971246,0.9889253108068158,10,60,,Voxtral_CN,I won't sacrifice my health for money.,"If I don't sacrifice my health to make money, I'll be happy."
00634_0005_neutral_0005_000124,0005,neutral,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,1.0,0.40959712862968445,False,0.008000001311302185,0.7440663576126099,14.285769983073964,1.1420514583587646,0.01973012648522854,2.2576756477355957,0.029882965609431267,0.04230718179224059,0.9827239601676245,2,60,,Voxtral_CN,"Yes, please refund my money, thank you.",知道停三房我的心，谢谢你。
00635_0005_neutral_0005_000343,0005,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.8333333333333334,0.4484902024269104,False,0.008000001311302185,0.6487891674041748,18.35413827102596,1.7795207500457764,0.03882359713315964,1.6791619062423706,0.02402496337890625,0.055615456445217135,0.9781831163631214,6,60,,Voxtral_CN,Many Baileys participated in this game.,Many people are enjoying this year's games.
00636_0005_neutral_0005_000288,0005,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.6666666666666666,0.6572014689445496,False,0.008000001311302185,0.9767234921455383,10.883337094200332,2.1068015098571777,0.04241059720516205,1.2775332927703857,0.036183033138513565,0.05518629196319729,0.9798696759012494,3,60,,Voxtral_CN,"I'm always here, have you ever dreamed of me?","I'm always there, never dreaming of him."
00637_0005_neutral_0005_000302,0005,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.8571428571428571,0.5961107611656189,False,0.008000001311302185,0.7034661173820496,19.660345834872356,2.8962390422821045,0.022179415449500084,1.309389591217041,0.02732885628938675,0.035273584650233385,0.9923419941773785,2,60,,Voxtral_CN,I hope you can brainstorm with me.,I hope you can think of a place to go with me.
00638_0005_neutral_0005_000334,0005,neutral,happy,happy,happy,happy,happy,happy,happy,True,True,True,True,True,0.0,1.0000001192092896,True,0.007884735241532326,0.09594476968050003,34.31936800873117,0.04180990904569626,0.0029412859585136175,0.5277045965194702,0.0025728719774633646,0.008218357652428095,0.9296509840454584,0,60,,Voxtral_CN,"I used to raise them, I was so happy.","I used to raise them, I was so happy."
00639_0005_neutral_0005_000251,0005,neutral,happy,neutral,neutral,neutral,neutral,happy,happy,False,False,True,True,False,9.0,0.7606629729270935,False,0.008000001311302185,0.8294349908828735,15.381546049020482,2.078579902648926,0.17829321324825287,1.5420817136764526,0.040213316679000854,0.19371443251818418,0.9142235460753578,7,60,,Voxtral_CN,没看过小说，只有人类需要。,"I haven't read the book, only humans need it."
00640_0005_neutral_0005_000058,0005,neutral,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,1.0,0.7874774932861328,False,0.008000001311302185,0.49797964096069336,21.73091684026623,0.38524991273880005,0.014585713855922222,0.8230391144752502,0.011162275448441505,0.022816216623429208,0.9621396050365588,0,60,,Voxtral_CN,看起来就觉得宽广，气概非凡。,一般人看起来就感觉宽广，气概非凡。
00641_0005_neutral_0005_000165,0005,neutral,happy,sad,sad,neutral,neutral,happy,happy,False,False,True,True,False,1.8,0.09519931674003601,False,0.008000001311302185,0.7798893451690674,17.437067421178035,3.1902120113372803,0.5311999917030334,3.0732131004333496,0.02851901203393936,0.5619324078974872,0.8334906928394505,7,60,,Voxtral_CN,"Actually, we broke up yesterday.",As soon as our forerunners have already set sail.
00642_0005_neutral_0005_000284,0005,neutral,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,1.5,0.6953290700912476,False,0.008000001311302185,0.5581616759300232,19.531491125996137,0.5464802980422974,0.01614457368850708,1.3311132192611694,0.019058622419834137,0.029455896467342972,0.9704571715643855,0,60,,Voxtral_CN,Enough time to shop and sightsee.,There is a lot of shopping and sightseeing to do.
00643_0005_neutral_0005_000221,0005,neutral,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,1.2857142857142858,0.38682955503463745,False,0.008000001311302185,0.6893240213394165,15.666362200395174,0.856585681438446,0.06074753403663635,1.5796886682510376,0.027679305523633957,0.07654469751220197,0.9290817773948494,0,60,,Voxtral_CN,I strongly support people going into space.,I really like the people who are going to the opening ceremony.
00644_0005_neutral_0005_000223,0005,neutral,happy,happy,happy,happy,happy,happy,happy,True,True,True,True,True,0.5,0.9501493573188782,True,0.00800000037997961,0.20144104957580566,26.05471999770083,0.07783390581607819,0.014649811200797558,0.533991277217865,0.006448888685554266,0.019989788461863063,0.8117811120077268,0,60,,Voxtral_CN,It sounds like you're having fun.,It sounds like you're having a lot of fun.
00645_0005_neutral_0005_000270,0005,neutral,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,14.0,0.4495210647583008,False,0.008000001311302185,0.8139657378196716,14.207918258388881,3.6072497367858887,0.020303677767515182,1.4413349628448486,0.041670314967632294,0.03471744409911334,0.9943714244233043,6,60,,Voxtral_CN,没有找到你想删掉的噪音,"Every time I find the noise I want to get rid of, I'm happy."
00646_0005_neutral_0005_000198,0005,neutral,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,0.75,0.4825305938720703,False,0.008000001311302185,0.5470796823501587,19.159277015508923,0.9090760946273804,0.04501662775874138,1.3237507343292236,0.02063145861029625,0.05825434141661972,0.9504809025066343,0,60,,Voxtral_CN,"Of course, we all have our own opinions.","Of course, we all know that we have a common enemy."
00647_0005_neutral_0005_000228,0005,neutral,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,1.125,0.9103000164031982,True,0.00800000037997961,0.581400454044342,21.294840687705904,0.6787838935852051,0.022619515657424927,1.2449086904525757,0.013190606608986855,0.035068734468016775,0.9666764107528347,0,60,,Voxtral_CN,"Okay, new music hall has a music party.","Good, there is a music party in the new music room."
00648_0005_neutral_0005_000043,0005,neutral,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,0.42857142857142855,0.2642705738544464,False,0.008000001311302185,0.6170576214790344,20.525765693297686,1.2699553966522217,0.02905808947980404,1.5744123458862305,0.01917850598692894,0.044802404723726215,0.9771188109783973,5,60,,Voxtral_CN,So we can choose a youth hostel.,So we can choose the best one.
00649_0005_neutral_0005_000279,0005,neutral,happy,neutral,neutral,happy,happy,happy,happy,True,True,True,True,True,1.5,0.35339248180389404,False,0.008000001311302185,0.7058407068252563,17.597938001557573,1.6848468780517578,0.015193788334727287,1.3505265712738037,0.03161824122071266,0.028699370229877532,0.9909820954457913,5,60,,Voxtral_CN,I think so too.,I would say I also think it's beautiful.
00650_0005_sad_0005_001159,0005,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,0.75,0.22941802442073822,False,0.008000001311302185,1.1599719524383545,2.8606675028296773,4.721146583557129,0.03626714646816254,2.3957061767578125,0.05529343709349632,0.0602247611701116,0.9923181486051558,2,60,,Voxtral_CN,I'm actually quite hungry.,He is actually quite happy.
00651_0005_sad_0005_001077,0005,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.3,-0.12791642546653748,False,0.008000001311302185,1.1736345291137695,4.034373647457172,1.72489333152771,0.024110089987516403,4.5304412841796875,0.04515685886144638,0.06941495439790189,0.9860222719012065,6,60,,Voxtral_CN,The factory did not directly put it into the atmosphere.,"This is a very good one, but this is a very good one."
00652_0005_sad_0005_001288,0005,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.625,-0.006692039780318737,False,0.008000001311302185,1.3696585893630981,-1.8643364551946742,2.9750609397888184,0.019010337069630623,4.109593391418457,0.04902718588709831,0.06010676125567406,0.9936101016233368,5,60,,Voxtral_CN,I don't think we should follow Xiao Xi.,"But if I were to live happily, I would be proud of my love."
00653_0005_sad_0005_001386,0005,sad,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,1.2727272727272727,0.4478904604911804,False,0.008000001311302185,1.3270059823989868,-1.0642992319935043,0.2938178479671478,0.015622328035533428,2.0526959896087646,0.06258483231067657,0.03614991377994418,0.9468298874843022,0,60,,Voxtral_CN,Thank you for your praise. I am now 18 years old.,I took a photo and said thank you to her. I was really happy.
00654_0005_sad_0005_001209,0005,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.2857142857142858,0.06587208062410355,False,0.008000001311302185,1.100342035293579,9.564293714000792,3.0185744762420654,0.03231245279312134,3.732130765914917,0.043111883103847504,0.06963419157110155,0.989295459480149,4,60,,Voxtral_CN,I won't sacrifice my health for money.,I'm glad to exchange my old phone for a new one.
00655_0005_sad_0005_001128,0005,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.2307692307692308,0.059316687285900116,False,0.008000001311302185,1.0852738618850708,10.54137120471012,2.0490307807922363,0.011825564317405224,2.8115224838256836,0.03829348087310791,0.03994117209047079,0.9942287034298074,3,60,,Voxtral_CN,"Their design is small, agile and can be operated by a single person.","They're all very good, I like them all. The first one I'm really looking forward to."
00656_0005_sad_0005_001199,0005,sad,happy,neutral,happy,happy,happy,happy,happy,True,True,True,True,True,1.0,0.16099455952644348,False,0.008000001311302185,1.2262728214263916,5.471560886032121,0.9146234393119812,0.01788163371384144,3.569666624069214,0.049358658492565155,0.053578793541118504,0.9804491849374725,0,60,,Voxtral_CN,"Hello, Brooklyn. It's 4pm.","You're back, that's good."
00657_0005_sad_0005_001173,0005,sad,happy,neutral,neutral,neutral,happy,happy,happy,True,True,True,True,True,1.3333333333333333,0.08831921219825745,False,0.008000001311302185,1.2383944988250732,2.042083753209991,2.958101987838745,0.015840474516153336,2.5479233264923096,0.048929363489151,0.04132019707471133,0.9946450546393342,4,60,,Voxtral_CN,Then you say you don't know the marriage date.,"Then you say you're going to this Shenhuan, and then you're going to pull it."
